course_id,season_code,section,title,description,requirements,locations_summary,times_summary,times_by_day,skills,areas,credits,syllabus_url,course_home_url,regnotes,extra_info,rp_attr,classnotes,final_exam,fysem,sysem,colsem,average_gut_rating,average_professor_rating,average_rating,average_rating_n,average_workload,average_workload_n,average_rating_same_professors,average_rating_same_professors_n,average_workload_same_professors,average_workload_same_professors_n,last_offered_course_id,same_course_id,same_course_and_profs_id,last_enrollment_course_id,last_enrollment,last_enrollment_season_code,last_enrollment_same_professors
29,202401,K,"The Politics of ""The Wire"": HBO's Portrayal of the American City","This class uses HBO's groundbreaking series ""The Wire"" to investigate cities, their problems, and their politics. We watch all five seasons of the show as social scientists and use it to learn about important social scientific concepts and theories, and apply those theories to such phenomena as the politics of crime, policing, and local elections. Each week, the assigned readings—articles and book excerpts from political science as well as other social sciences—highlight the social scientific concepts displayed in the assigned episodes and provide context for lectures. All of the assignments work together to expose students to social science, how social science is conducted, and how political science can help us better understand the world around us.",,TBA,MW 1:30-2:20p,"{""Monday"":[[""13:30"",""14:20"","""",""""]],""Wednesday"":[[""13:30"",""14:20"","""",""""]]}",[],"[""So""]",0.0,,,,CANCELLED,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2964,3398,,,,
30,202401,L,"The Politics of ""The Wire"": HBO's Portrayal of the American City","This class uses HBO's groundbreaking series ""The Wire"" to investigate cities, their problems, and their politics. We watch all five seasons of the show as social scientists and use it to learn about important social scientific concepts and theories, and apply those theories to such phenomena as the politics of crime, policing, and local elections. Each week, the assigned readings—articles and book excerpts from political science as well as other social sciences—highlight the social scientific concepts displayed in the assigned episodes and provide context for lectures. All of the assignments work together to expose students to social science, how social science is conducted, and how political science can help us better understand the world around us.",,TBA,MW 1:30-2:20p,"{""Monday"":[[""13:30"",""14:20"","""",""""]],""Wednesday"":[[""13:30"",""14:20"","""",""""]]}",[],"[""So""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2965,3399,,,,
31,202401,1,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,LC 101 - Linsly-Chittenden Hall 101 + 1,MW 10:30am-11:20am + 1,"{""Monday"":[[""10:30"",""11:20"",""LC 101 - Linsly-Chittenden Hall 101"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]],""Wednesday"":[[""10:30"",""11:20"",""LC 101 - Linsly-Chittenden Hall 101"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/94636/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,0.8367346938775508,3.9070294784580497,3.5918367346938775,1,2.7551020408163267,1,3.5918367346938775,1,2.7551020408163267,1,,6,6,,,,
32,202401,A,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,HQ C15 - Humanities Quadrangle C15,W 1:30pm-2:20pm,"{""Wednesday"":[[""13:30"",""14:20"",""HQ C15 - Humanities Quadrangle C15"",""https:\/\/map.yale.edu\/?id=1910#!m\/563690""]]}",[],"[""Hu""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2966,3400,,,,
33,202401,B,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,HQ C15 - Humanities Quadrangle C15,W 2:30pm-3:20pm,"{""Wednesday"":[[""14:30"",""15:20"",""HQ C15 - Humanities Quadrangle C15"",""https:\/\/map.yale.edu\/?id=1910#!m\/563690""]]}",[],"[""Hu""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2967,3401,,,,
34,202401,C,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,WLH 006 - William L. Harkness Hall 006,M 1:30pm-2:20pm,"{""Monday"":[[""13:30"",""14:20"",""WLH 006 - William L. Harkness Hall 006"",""https:\/\/map.yale.edu\/?id=1910#!m\/560127""]]}",[],"[""Hu""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2968,3402,,,,
35,202401,D,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,WLH 006 - William L. Harkness Hall 006,M 2:30pm-3:20pm,"{""Monday"":[[""14:30"",""15:20"",""WLH 006 - William L. Harkness Hall 006"",""https:\/\/map.yale.edu\/?id=1910#!m\/560127""]]}",[],"[""Hu""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2969,3403,,,,
36,202401,E,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,WTS B31 - Watson Center 60 Sachem Street B31,T 1:30pm-2:20pm,"{""Tuesday"":[[""13:30"",""14:20"",""WTS B31 - Watson Center 60 Sachem Street B31"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}",[],"[""Hu""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2970,3404,,,,
37,202401,F,"Propaganda, Ideology, and Democracy","Historical, philosophical, psychological, and linguistic introduction to the issues and challenges that propaganda raises for liberal democracy. How propaganda can work to undermine democracy; ways in which schools and the press are implicated; the use of propaganda by social movements to address democracy's deficiencies; the legitimacy of propaganda in cases of political crisis.",,WTS B31 - Watson Center 60 Sachem Street B31,T 2:30pm-3:20pm,"{""Tuesday"":[[""14:30"",""15:20"",""WTS B31 - Watson Center 60 Sachem Street B31"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}",[],"[""Hu""]",0.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,2971,3405,,,,
38,202401,1,Black Modernisms,"Artists and Thinkers thus created their articulations and complications of Modernity. Because the discourse on ways Western Modernism was influenced by African Art is well-established; the main focus of this lecture course lies on the ways Black Artists and Thinkers participated in cultural, formal, and creative innovations. This demands a transdisciplinary approach that is informed by theoretical tools provided by Black Studies and Queer of Color Feminisms as well as a constant reading of texts and artworks against their grain. Particularly in example when we look at the close entanglement of early 20th-century Black Aesthetics and the History of Primitivism. We look with a trans-chronological lens at paintings, sculptures, photography as well as film/installation to explore the aesthetics and queries that Black Modernisms pose to us today and retroactively to their histories.",,LORIA 259 - Loria Center 259,MW 11:35am-12:50pm,"{""Monday"":[[""11:35"",""12:50"",""LORIA 259 - Loria Center 259"",""https:\/\/map.yale.edu\/?id=1910#!m\/560066""]],""Wednesday"":[[""11:35"",""12:50"",""LORIA 259 - Loria Center 259"",""https:\/\/map.yale.edu\/?id=1910#!m\/560066""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/95670/assignments/syllabus,,,ACTIVE,,,"Monday, May 6, 2024 at 2pm",False,False,False,,4.0,,0,,0,,0,,0,,7,7,,,,
39,202401,1,Writing American Studies: Food as Story & Critical Lens,"This writing seminar examines food as an entry to the interdisciplinary approaches of American Studies. We explore how food can help us think critically about our world, as well as how we can write critically about food. Food serves as a useful entry point to interdisciplinary American and Ethnic Studies because centering food requires that we think across history, cultural studies, anthropology, science, ecology, aesthetics, embodiment, and more. Through food studies we gain a unique understanding of the peoples, cultures, plants, animals, mobilities, and flavors that shape societies, communities, and individuals. With a focus on Caribbean, Black, Latinx, and indigenous perspectives, we use critical food studies to examine questions about place, history, racial formations, migration, and above all, different approaches to writing, drafting, editing, and re-writing.",,WLH 001 - William L. Harkness Hall 001,W 3:30pm-5:20pm,"{""Wednesday"":[[""15:30"",""17:20"",""WLH 001 - William L. Harkness Hall 001"",""https:\/\/map.yale.edu\/?id=1910#!m\/560127""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/95509/assignments/syllabus,,,ACTIVE,,Please email alison.kibbe@yale.edu about your interest in this course.,No regular final examination,False,False,False,1.2499999999999996,4.333333333333333,4.333333333333333,1,3.0833333333333335,1,4.333333333333333,1,3.0833333333333335,1,,8,8,,,,
